Manufacturer,MFR Part #,Product Description, Retail / MSRP , Dealer Actual Cost ,Dealers Discount from list,Proposed GSA Price (w/o IFF Fee),GSA Discount % from List,Proposed GSA Price (with IFF of .75%),Country of Origin,Warranty
Signamax,065-1172LFSUK,10/100BaseT/TX to 100BaseFX, $320.00 , $148.80 ,54%, $175.06 ,45%, $176.38 ,Made in Taiwan,1 Year
Signamax,065-1174,10/100BaseT/TX to 100BaseFX, $260.00 , $120.90 ,54%, $142.24 ,45%, $143.31 ,Made in Taiwan,1 Year
Signamax,065-1174LFS,10/100BaseT/TX to 100BaseFX, $320.00 , $148.80 ,54%, $175.06 ,45%, $176.38 ,Made in Taiwan,1 Year
Signamax,065-1174LFSUK,10/100BaseT/TX to 100BaseFX, $320.00 , $148.80 ,54%, $175.06 ,45%, $176.38 ,Made in Taiwan,1 Year
Signamax,065-1176ALFS,"10/100 to 100BaseFX WDM, SM/SC", $698.00 , $324.57 ,54%, $381.85 ,43%, $384.73 ,Made in Taiwan,1 Year
Signamax,065-1176ALFSMM,"10/100 to 100BaseFX WDM, MM/SC", $650.00 , $302.25 ,54%, $355.59 ,43%, $358.28 ,Made in Taiwan,1 Year
Signamax,065-1176BLFS,"10/100 to 100BaseFX WDM, SM/SC", $698.00 , $324.57 ,54%, $381.85 ,43%, $384.73 ,Made in Taiwan,1 Year
Signamax,065-1176BLFSMM,"10/100 to 100BaseFX WDM, MM/SC", $650.00 , $302.25 ,54%, $355.59 ,43%, $358.28 ,Made in Taiwan,1 Year
Signamax,065-1185,16-Bay Rack Mount Media, $840.00 , $390.60 ,54%, $459.53 ,43%, $463.00 ,Made in Taiwan,1 Year
Signamax,065-1185-HP,16-Bay Rack Mount Media," $1,320.00 ", $613.80 ,54%, $722.12 ,43%, $727.57 ,Made in Taiwan,1 Year
Signamax,065-1194,1000BaseSX to 1000BaseLX," $1,400.00 ", $651.00 ,54%, $765.88 ,43%, $771.67 ,Made in Taiwan,1 Year
Signamax,065-1194ED,1000BaseSX to 1000BaseLX," $1,598.00 ", $743.07 ,54%, $874.20 ,43%, $880.81 ,Made in Taiwan,1 Year
Signamax,065-1195,1000BaseT to 1000BaseSX, $470.00 , $218.55 ,54%, $257.12 ,43%, $259.06 ,Made in Taiwan,1 Year
Signamax,065-1195I-UK,1000BaseT to, $470.00 , $218.55 ,54%, $257.12 ,43%, $259.06 ,Made in Taiwan,1 Year
Signamax,065-1195SFP,1000BaseT to 1000Base SFP, $260.00 , $120.90 ,54%, $142.24 ,43%, $143.31 ,Made in Taiwan,1 Year
Signamax,065-1195SFPE,1000BaseT to 1000BaseSFP, $290.00 , $134.85 ,54%, $158.65 ,43%, $159.85 ,Made in Taiwan,1 Year
Signamax,065-1195SFPI,1000BaseT to 1000Base SFP, $260.00 , $120.90 ,54%, $142.24 ,43%, $143.31 ,Made in Taiwan,1 Year
Signamax,065-1196A,10/100/1000BaseT/TX to, $500.00 , $232.50 ,54%, $273.53 ,43%, $275.60 ,Made in Taiwan,1 Year
Signamax,065-1196AED,10/100/1000BaseT/TX to," $1,150.00 ", $534.75 ,54%, $629.12 ,43%, $633.87 ,Made in Taiwan,1 Year
Signamax,065-1196AI-UK,10/100/1000BaseT/TX to, $520.00 , $241.80 ,54%, $284.47 ,43%, $286.62 ,Made in Taiwan,1 Year
Signamax,065-1196ALX,10/100/1000BaseT/TX to, $880.00 , $409.20 ,54%, $481.41 ,43%, $485.05 ,Made in Taiwan,1 Year
Signamax,065-1196ALXED,10/100/1000BaseT/TX to," $1,050.00 ", $488.25 ,54%, $574.41 ,43%, $578.75 ,Made in Taiwan,1 Year
Signamax,065-1196LX,10/100/1000BaseT/TX to, $880.00 , $409.20 ,54%, $481.41 ,43%, $485.05 ,Made in Taiwan,1 Year
Signamax,065-1196LXED,10/100/1000BaseT/TX to," $1,050.00 ", $488.25 ,54%, $574.41 ,45%, $578.75 ,Made in Taiwan,1 Year
Signamax,065-1196LXEDUK,10/100/1000BaseT/TX to," $1,628.00 ", $757.02 ,54%, $890.61 ,45%, $897.34 ,Made in Taiwan,1 Year
Signamax,065-1196LXUK,10/100/1000BaseT/TX to," $1,470.00 ", $683.55 ,54%, $804.18 ,45%, $810.25 ,Made in Taiwan,1 Year
Signamax,065-1196SFPDR,10/100/1000 to 1000Base/100Bse, $380.00 , $176.70 ,54%, $207.88 ,45%, $209.45 ,Made in Taiwan,1 Year
Signamax,065-1196SFPDRI,10/100/1000 to 1000Base/100Bse, $420.00 , $195.30 ,54%, $229.76 ,45%, $231.50 ,Made in Taiwan,1 Year
Signamax,065-1196UK,10/100/1000BaseT/TX to, $950.00 , $441.75 ,54%, $519.71 ,45%, $523.63 ,Made in Taiwan,1 Year
Signamax,065-1197,1000BaseT to 1000BaseLX, $800.00 , $372.00 ,54%, $437.65 ,45%, $440.95 ,Made in Taiwan,1 Year
Signamax,065-1197ED,1000BaseT to 1000BaseLX," $1,120.00 ", $520.80 ,54%, $612.71 ,45%, $617.34 ,Made in Taiwan,1 Year
Signamax,065-1197I-UK,1000BaseT to, $800.00 , $372.00 ,54%, $437.65 ,45%, $440.95 ,Made in Taiwan,1 Year
Signamax,065-1197WDMAED,1000T to 1000BaseLX WDM 50 km," $2,150.00 ", $999.75 ,54%," $1,176.18 ",45%," $1,185.06 ",Made in Taiwan,1 Year
Signamax,065-1197WDMBED,1000T to 1000BaseLX WDM 50 km," $2,240.00 "," $1,041.60 ",54%," $1,225.41 ",45%," $1,234.67 ",Made in Taiwan,1 Year
Signamax,065-11DINMT,DIN Rail mounting bracket, $35.00 , $16.28 ,54%, $19.15 ,45%, $19.29 ,Made in Taiwan,1 Year
Signamax,065-1200LC74,12-Channel 10/100BaseT/TX to," $2,900.00 "," $1,348.50 ",54%," $1,586.47 ",45%," $1,598.46 ",Made in Taiwan,1 Year
Signamax,065-1200LC97,12-pt 1000BaseT to 1000BaseLX," $12,570.00 "," $5,845.05 ",54%," $6,876.53 ",45%," $6,928.49 ",Made in Taiwan,1 Year
Signamax,065-1200LC97ED,12-Channel 10/100BaseT/TX to," $14,680.00 "," $6,826.20 ",54%," $8,030.82 ",45%," $8,091.51 ",Made in Taiwan,1 Year
Signamax,065-1200LC97EDI,12-Channel 10/100BaseT/TX to," $14,680.00 "," $6,826.20 ",54%," $8,030.82 ",45%," $8,091.51 ",Made in Taiwan,1 Year
Signamax,065-1200LC97I,12-pt 1000BaseT to 1000BaseLX," $12,570.00 "," $5,845.05 ",54%," $6,876.53 ",45%," $6,928.49 ",Made in Taiwan,1 Year
Signamax,065-1200MT72,12-Channel 10/100BaseT/TX to," $2,900.00 "," $1,348.50 ",54%," $1,586.47 ",45%," $1,598.46 ",Made in Taiwan,1 Year
Signamax,065-1200SC10,12-Channel 10/100BaseT/TX to," $2,040.00 ", $948.60 ,54%," $1,116.00 ",45%," $1,124.43 ",Made in Taiwan,1 Year
Signamax,065-1200SC10-UK,12-Channel 10/100BaseT/TX to," $2,080.00 ", $967.20 ,54%," $1,137.88 ",45%," $1,146.48 ",Made in Taiwan,1 Year
Signamax,065-1200SC20,12-Channel 10/100BaseT/TX to," $5,000.00 "," $2,325.00 ",54%," $2,735.29 ",45%," $2,755.96 ",Made in Taiwan,1 Year
Signamax,065-1200SC20ED,12-Channel 10/100BaseT/TX to," $6,500.00 "," $3,022.50 ",54%," $3,555.88 ",45%," $3,582.75 ",Made in Taiwan,1 Year
Signamax,065-1200SC20XLD,12-Channel 10/100BaseT/TX to," $13,000.00 "," $6,045.00 ",54%," $7,111.76 ",45%," $7,165.51 ",Made in Taiwan,1 Year
Signamax,065-1200SC95,12-Channel 1000BaseT to," $4,700.00 "," $2,185.50 ",54%," $2,571.18 ",45%," $2,590.61 ",Made in Taiwan,1 Year
Signamax,065-1200SC97,12 unit fixed 1000BaseT to," $9,442.69 "," $4,390.85 ",54%," $5,165.71 ",45%," $5,204.74 ",Made in Taiwan,1 Year
Signamax,065-1200SC97ED,12 unit fixed 1000BaseT to," $14,636.58 "," $6,806.01 ",54%," $8,007.07 ",45%," $8,067.58 ",Made in Taiwan,1 Year
Signamax,065-1200SFP96DR,12-pt 10/100/1000 to," $8,000.00 "," $3,720.00 ",54%," $4,376.47 ",45%," $4,409.54 ",Made in Taiwan,1 Year
Signamax,065-1200SFP96DRI,12-pt 10/100/1000 to," $8,000.00 "," $3,720.00 ",54%," $4,376.47 ",45%," $4,409.54 ",Made in Taiwan,1 Year
Signamax,065-1200ST00,12-Channel 10/100BaseT/TX to," $2,040.00 ", $948.60 ,54%," $1,116.00 ",45%," $1,124.43 ",Made in Taiwan,1 Year
Signamax,065-1800TB,10/100 to 100FX DIN-mt Ind Hrd, $500.00 , $232.50 ,54%, $273.53 ,45%, $275.60 ,Made in Taiwan,1 Year
Signamax,065-1810TB,10/100 to 100FX DIN-mt Ind Hrd, $500.00 , $232.50 ,54%, $273.53 ,45%, $275.60 ,Made in Taiwan,1 Year
Signamax,065-1810Z,10/100BaseT/TX to 100BaseFX," $1,130.00 ", $525.45 ,54%, $618.18 ,45%, $622.85 ,Made in Taiwan,1 Year
Signamax,065-1820EDTB,10/100 to 100FX DIN-mt Ind Hrd," $1,040.00 ", $483.60 ,54%, $568.94 ,45%, $573.24 ,Made in Taiwan,1 Year
Signamax,065-1820EDZ,10/100BaseT/TX to 100BaseFX," $1,290.00 ", $599.85 ,54%, $705.71 ,45%, $711.04 ,Made in Taiwan,1 Year
Signamax,065-1820TB,10/100 to 100FX DIN-mt Ind Hrd, $780.00 , $362.70 ,54%, $426.71 ,45%, $429.93 ,Made in Taiwan,1 Year
Signamax,065-1820TBCC,10/100 to 100FX DIN-mt Ind Hrd, $870.00 , $404.55 ,54%, $475.94 ,45%, $479.54 ,Made in Taiwan,1 Year
Signamax,065-1820XLDTB,10/100 to 100FX DIN-mt Ind Hrd," $1,720.00 ", $799.80 ,54%, $940.94 ,45%, $948.05 ,Made in Taiwan,1 Year
Signamax,065-1820Z,10/100BaseT/TX to 100BaseFX," $1,220.00 ", $567.30 ,54%, $667.41 ,45%, $672.46 ,Made in Taiwan,1 Year
Signamax,065-1876AEDTB,10/100 to 100FX DIN-mt Ind Hrd," $2,120.00 ", $985.80 ,54%," $1,159.76 ",45%," $1,168.53 ",Made in Taiwan,1 Year
Signamax,065-1876ATB,10/100 to 100FX DIN-mt Ind Hrd," $1,440.00 ", $669.60 ,54%, $787.76 ,45%, $793.72 ,Made in Taiwan,1 Year
Signamax,065-1876BEDTB,10/100 to 100FX DIN-mt Ind Hrd," $2,240.00 "," $1,041.60 ",54%," $1,225.41 ",45%," $1,234.67 ",Made in Taiwan,1 Year
Signamax,065-1876BTB,10/100 to 100FX DIN-mt Ind Hrd," $1,600.00 ", $744.00 ,54%, $875.29 ,45%, $881.91 ,Made in Taiwan,1 Year
Signamax,065-1895TB,1000T to 1000SX DIN-mt Ind Hrd," $1,020.00 ", $474.30 ,54%, $558.00 ,45%, $562.22 ,Made in Taiwan,1 Year
Signamax,065-1896SFPTB,10/100/1000 to 1000BaseSFP Hrd, $550.00 , $255.75 ,54%, $300.88 ,45%, $303.16 ,Made in Taiwan,1 Year
Signamax,065-1897EDTB,1000T to 1000LX DIN-mt Ind Hrd," $2,320.00 "," $1,078.80 ",54%," $1,269.18 ",45%," $1,278.77 ",Made in Taiwan,1 Year
Signamax,065-1897TB,1000T to 1000LX DIN-mt Ind Hrd," $1,840.00 ", $855.60 ,54%," $1,006.59 ",45%," $1,014.19 ",Made in Taiwan,1 Year
Signamax,065-1897WDMATB,1000T to 1000LX DIN-mt Ind Hrd," $2,640.00 "," $1,227.60 ",54%," $1,444.24 ",45%," $1,455.15 ",Made in Taiwan,1 Year
Signamax,065-1897WDMBTB,1000T to 1000LX DIN-mt Ind Hrd," $3,200.00 "," $1,488.00 ",54%," $1,750.59 ",45%," $1,763.82 ",Made in Taiwan,1 Year
Signamax,065-18TR,DIN-rail rack mount for, $230.00 , $106.95 ,54%, $125.82 ,45%, $126.77 ,Made in Taiwan,1 Year
Signamax,065-7111MT,7-Port 10/100BaseT/TX + 1-Port, $400.00 , $186.00 ,54%, $218.82 ,45%, $220.48 ,Made in Taiwan,1 Year
Signamax,065-7111SC,7-Port 10/100BaseT/TX + 1-Port, $240.00 , $111.60 ,54%, $131.29 ,45%, $132.29 ,Made in Taiwan,1 Year
Signamax,065-7111SM,7-Port 10/100BaseT/TX + 1-Port, $450.00 , $209.25 ,54%, $246.18 ,45%, $248.04 ,Made in Taiwan,1 Year
Signamax,065-7111SMED,7-Port 10/100BaseT/TX + 1-Port, $700.00 , $325.50 ,54%, $382.94 ,45%, $385.83 ,Made in Taiwan,1 Year
Signamax,065-7111SMXLD,7-Port 10/100BaseT/TX + 1-Port," $1,200.00 ", $558.00 ,54%, $656.47 ,45%, $661.43 ,Made in Taiwan,1 Year
Signamax,065-7111ST,7-Port 10/100BaseT/TX + 1-Port, $240.00 , $111.60 ,54%, $131.29 ,45%, $132.29 ,Made in Taiwan,1 Year
Signamax,065-7210ASC,8-Port Managed Compact Fiber, $970.00 , $451.05 ,54%, $530.65 ,45%, $534.66 ,Made in Taiwan,1 Year
Signamax,065-7210ASM,8-Port Managed Compact Fiber," $1,550.00 ", $720.75 ,54%, $847.94 ,45%, $854.35 ,Made in Taiwan,1 Year
Signamax,065-7210AST,8-Port Managed Compact Fiber, $970.00 , $451.05 ,54%, $530.65 ,45%, $534.66 ,Made in Taiwan,1 Year
Signamax,065-7308POE-FP,8-Port 10/100 PoE Full Power, $370.00 , $172.05 ,54%, $202.41 ,45%, $203.94 ,Made in Taiwan,1 Year
Signamax,065-7308POE-FPI,8-Port 10/100 PoE Full Power, $400.00 , $186.00 ,54%, $218.82 ,45%, $220.48 ,Made in Taiwan,1 Year
Signamax,065-7308POE-FPRM,Rack Mount Kit for, $19.60 , $9.11 ,54%, $10.72 ,45%, $10.80 ,Made in Taiwan,1 Year
Signamax,065-7310FSC,8-Port 100BaseFX Multimode/SC," $1,598.00 ", $743.07 ,54%, $874.20 ,45%, $880.81 ,Made in Taiwan,1 Year
Signamax,065-7310FST,8-Port 100BaseFX Multimode/ST," $1,598.00 ", $743.07 ,54%, $874.20 ,45%, $880.81 ,Made in Taiwan,1 Year
Signamax,065-7331A,16-Port 10/100BaseT/TX, $150.00 , $69.75 ,54%, $82.06 ,45%, $82.68 ,Made in Taiwan,1 Year
Signamax,065-7341A,24-Port 10/100BaseT/TX, $220.00 , $102.30 ,54%, $120.35 ,45%, $121.26 ,Made in Taiwan,1 Year
Signamax,065-7341AI,24-Port 10/100BaseT/TX, $220.00 , $102.30 ,54%, $120.35 ,45%, $121.26 ,Made in Taiwan,1 Year
Signamax,065-73FX2WDMA1550,100BaseFX WDM SFP Tx 1310nm, $280.00 , $130.20 ,54%, $153.18 ,45%, $154.33 ,Made in Taiwan,1 Year
Signamax,065-73FX2WDMB1550,100BaseFX WDM SFP Tx 1550nm, $290.00 , $134.85 ,54%, $158.65 ,45%, $159.85 ,Made in Taiwan,1 Year
Signamax,065-73FXMM5MG,100BaseFX/OC-3/STM-1 SFP Mod., $125.00 , $58.13 ,54%, $68.38 ,45%, $68.90 ,Made in Taiwan,1 Year
Signamax,065-73FXSM110MG,100BaseFX/OC-3/STM-1 SFP Mod.," $1,140.00 ", $530.10 ,54%, $623.65 ,45%, $628.36 ,Made in Taiwan,1 Year
Signamax,065-73FXSM20MG,100BaseFX/OC-3/STM-1 SFP Mod., $120.00 , $55.80 ,54%, $65.65 ,45%, $66.14 ,Made in Taiwan,1 Year
Signamax,065-73FXSM40MG,100BaseFX/OC-3/STM-1 SFP Mod., $220.00 , $102.30 ,54%, $120.35 ,45%, $121.26 ,Made in Taiwan,1 Year
Signamax,065-73FXSM80MG,100BaseFX/OC-3/STM-1 SFP Mod., $390.00 , $181.35 ,54%, $213.35 ,45%, $214.97 ,Made in Taiwan,1 Year
Signamax,065-73TXMG,10/100BaseT/TX, $250.00 , $116.25 ,54%, $136.76 ,45%, $137.80 ,Made in Taiwan,1 Year
Signamax,065-7405CTB,5-Port 10/100T/TX DIN-mt Cmpct, $160.00 , $74.40 ,54%, $87.53 ,43%, $88.19 ,Made in Taiwan,1 Year
Signamax,065-7405TB,5-Port 10/100T/TX DIN-mt, $400.00 , $186.00 ,54%, $218.82 ,43%, $220.48 ,Made in Taiwan,1 Year
Signamax,065-74082FXSMTB,6-10/100T/TX+2-100FXSMSC DIN," $1,800.00 ", $837.00 ,54%, $984.71 ,43%, $992.15 ,Made in Taiwan,1 Year
Signamax,065-74082FXTB,6-10/100T/TX+2-100FXMMSC DIN, $750.00 , $348.75 ,54%, $410.29 ,43%, $413.39 ,Made in Taiwan,1 Year
Signamax,065-7408ATB,8-Port 10/100T/TX DIN-mt, $430.00 , $199.95 ,54%, $235.24 ,43%, $237.01 ,Made in Taiwan,1 Year
Signamax,065-7408GTB,8-Port 10/100/1000 DIN-mtCmpct, $398.00 , $185.07 ,54%, $217.73 ,43%, $219.37 ,Made in Taiwan,1 Year
Signamax,065-7408P1FXSCTB,7-10/100 (4-PoE) + 1-100FXMMSC," $1,470.00 ", $683.55 ,54%, $804.18 ,45%, $810.25 ,Made in Taiwan,1 Year
Signamax,065-7408P1FXSMTB,7-10/100 (4-PoE) + 1-100FXSMSC," $1,770.00 ", $823.05 ,54%, $968.29 ,45%, $975.61 ,Made in Taiwan,1 Year
Signamax,065-7408P1FXSTTB,7-10/100 (4-PoE) + 1-100FXMMST," $1,470.00 ", $683.55 ,54%, $804.18 ,45%, $810.25 ,Made in Taiwan,1 Year
Signamax,065-7408PTB,8-Port 10/100T/TX PoE DIN-mt, $980.00 , $455.70 ,54%, $536.12 ,45%, $540.17 ,Made in Taiwan,1 Year
Signamax,065-74091FXSCTB,8-10/100T/TX + 1-100FXMMSC DIN, $900.00 , $418.50 ,54%, $492.35 ,45%, $496.07 ,Made in Taiwan,1 Year
Signamax,065-74091FXSMTB,8-10/100T/TX + 1-100FXSMSC20KM," $1,230.00 ", $571.95 ,54%, $672.88 ,45%, $677.97 ,Made in Taiwan,1 Year
Signamax,065-74091FXSTTB,8-10/100T/TX + 1-100FXMMST DIN, $900.00 , $418.50 ,54%, $492.35 ,45%, $496.07 ,Made in Taiwan,1 Year
Signamax,065-7418POETB,16-port 10/100 Unmgd PoE Swch," $1,960.00 ", $911.40 ,54%," $1,072.24 ",45%," $1,080.34 ",Made in Taiwan,1 Year
Signamax,065-7705HPOEP,4 port 10/100BaseT/TX PoE+plus," $2,300.00 "," $1,069.50 ",54%," $1,258.24 ",45%," $1,267.74 ",Made in Taiwan,1 Year
Signamax,065-7706HPOEP,4 port 10/100BaseT/TX PoE+plus," $2,700.00 "," $1,255.50 ",54%," $1,477.06 ",45%," $1,488.22 ",Made in Taiwan,1 Year
Signamax,065-7708G1SFPTB,7 port 10/100/1000BaseT/TX +," $2,100.00 ", $976.50 ,54%," $1,148.82 ",45%," $1,157.50 ",Made in Taiwan,1 Year
Signamax,065-7708G2SFPTB,6 port 10/100/1000BaseT/TX +," $2,300.00 "," $1,069.50 ",54%," $1,258.24 ",45%," $1,267.74 ",Made in Taiwan,1 Year
Signamax,065-7708GTB,8 port 10/100/1000BaseT/TX," $1,100.00 ", $511.50 ,54%, $601.76 ,45%, $606.31 ,Made in Taiwan,1 Year
Signamax,065-7708HPM,Panel mounting hardware for, $40.00 , $18.60 ,54%, $21.88 ,45%, $22.05 ,Made in Taiwan,1 Year
Signamax,065-7708HPOEP,6 port 10/100T/TX (4PoE+) plus," $2,050.00 ", $953.25 ,54%," $1,121.47 ",45%," $1,129.95 ",Made in Taiwan,1 Year
Signamax,065-7708HRM,"19"" rack mounting hardware for", $70.00 , $32.55 ,54%, $38.29 ,45%, $38.58 ,Made in Taiwan,1 Year
Signamax,065-7710H6POEP,8 port 10/100BaseT/TX w/6 PoE+," $2,400.00 "," $1,116.00 ",54%," $1,312.94 ",45%," $1,322.86 ",Made in Taiwan,1 Year
Signamax,065-7710HPOEP,8 port 10/100BaseT/TX PoE+plus," $3,100.00 "," $1,441.50 ",54%," $1,695.88 ",45%," $1,708.70 ",Made in Taiwan,1 Year
Signamax,065-7712HPOEP,8 port 10/100BaseT/TX PoE+plus," $3,160.00 "," $1,469.40 ",54%," $1,728.71 ",45%," $1,741.77 ",Made in Taiwan,1 Year
Signamax,065-7714H2FXSCTB,12 port 10/100BaseT/TX plus," $2,400.00 "," $1,116.00 ",54%," $1,312.94 ",45%," $1,322.86 ",Made in Taiwan,1 Year
Signamax,065-7714HDINMT,DIN-rail mount for 065-7714H, $30.00 , $13.95 ,54%, $16.41 ,45%, $16.54 ,Made in Taiwan,1 Year
Signamax,065-7714HPANELMT,USE FO-065-7708HPM, $24.00 , $11.16 ,54%, $13.13 ,45%, $13.23 ,Made in Taiwan,1 Year
Signamax,065-7714HRACKMT,"19"" rack mount for 065-7714H", $50.00 , $23.25 ,54%, $27.35 ,45%, $27.56 ,Made in Taiwan,1 Year
Signamax,065-7714HSFPTB,12-Port 10/100T/TX + 2 Gig SFP," $1,460.00 ", $678.90 ,54%, $798.71 ,45%, $804.74 ,Made in Taiwan,1 Year
Signamax,065-7726S,24-Prt 10/100 + 2 10/100/1000, $600.00 , $279.00 ,54%, $328.24 ,45%, $330.72 ,Made in Taiwan,1 Year
Signamax,065-7726SPOE,24-Prt 10/100 + 2 10/100/1000," $1,220.00 ", $567.30 ,54%, $667.41 ,45%, $672.46 ,Made in Taiwan,1 Year
Signamax,065-7726SPOE-FP,24-Prt 10/100 + 2 10/100/1000," $1,850.00 ", $860.25 ,54%," $1,012.06 ",45%," $1,019.71 ",Made in Taiwan,1 Year
Signamax,065-7726SPOE-FPI,24-Prt 10/100 + 2 10/100/1000," $2,160.00 "," $1,004.40 ",54%," $1,181.65 ",45%," $1,190.58 ",Made in Taiwan,1 Year
Signamax,065-77344DMR,24 port 10/100BaseT/TX + 4 prt," $3,300.00 "," $1,534.50 ",54%," $1,805.29 ",45%," $1,818.94 ",Made in Taiwan,1 Year
Signamax,065-77344DMRI,24 port 10/100BaseT/TX + 4 prt," $3,300.00 "," $1,534.50 ",54%," $1,805.29 ",45%," $1,818.94 ",Made in Taiwan,1 Year
Signamax,065-77344TR,24 port 10/100BaseT/TX plus," $2,400.00 "," $1,116.00 ",54%," $1,312.94 ",45%," $1,322.86 ",Made in Taiwan,1 Year
Signamax,065-77344TRI,24 port 10/100BaseT/TX plus," $2,400.00 "," $1,116.00 ",54%," $1,312.94 ",45%," $1,322.86 ",Made in Taiwan,1 Year
Signamax,065-7734FSFPR,24 100Base SFP Ports Mngd Swch," $3,500.00 "," $1,627.50 ",54%," $1,914.71 ",45%," $1,929.17 ",Made in Taiwan,1 Year
Signamax,065-7734FSFPRI,24 100Base SFP Ports Mngd Swch," $3,500.00 "," $1,627.50 ",54%," $1,914.71 ",45%," $1,929.17 ",Made in Taiwan,1 Year
Signamax,065-7734R,24 port 10/100BaseT/TX plus," $2,200.00 "," $1,023.00 ",54%," $1,203.53 ",45%," $1,212.62 ",Made in Taiwan,1 Year
Signamax,065-7841I,24-Prt 10/100/1000 Stackable," $1,380.00 ", $641.70 ,54%, $754.94 ,45%, $760.65 ,Made in Taiwan,1 Year
Signamax,065-7861,26-pt 10/100/1000T/TXw/4 combo," $1,200.00 ", $558.00 ,54%, $656.47 ,45%, $661.43 ,Made in Taiwan,1 Year
Signamax,065-7861POE,24-Pt 10/100/1000 + 2 100/1000," $1,472.00 ", $684.48 ,54%, $805.27 ,45%, $811.36 ,Made in Taiwan,1 Year
Signamax,065-7861POE-FP,24-Pt 10/100/1000 + 2 100/1000," $2,260.00 "," $1,050.90 ",54%," $1,236.35 ",45%," $1,245.70 ",Made in Taiwan,1 Year
Signamax,065-7861POE-FPI,24-Pt 10/100/1000 + 2 100/1000," $2,260.00 "," $1,050.90 ",54%," $1,236.35 ",45%," $1,245.70 ",Made in Taiwan,1 Year
Signamax,065-7861POEI,24-Pt 10/100/1000 + 2 100/1000," $1,472.00 ", $684.48 ,54%, $805.27 ,45%, $811.36 ,Made in Taiwan,1 Year
Signamax,065-791000TMG,1000BaseT, $230.00 , $106.95 ,54%, $125.82 ,45%, $126.77 ,Made in Taiwan,1 Year
Signamax,065-791000TTXMG,10/1001000BaseT/TX, $240.00 , $111.60 ,54%, $131.29 ,45%, $132.29 ,Made in Taiwan,1 Year
Signamax,065-7940C-WS,24-Pt 10/100/1000T/TX WebSmart, $700.00 , $325.50 ,54%, $382.94 ,45%, $385.83 ,Made in Taiwan,1 Year
Signamax,065-7940C-WSI,24-Pt 10/100/1000T/TX WebSmart, $700.00 , $325.50 ,54%, $382.94 ,45%, $385.83 ,Made in Taiwan,1 Year
Signamax,065-79EZXMG,1000BaseEZX SFP Module 1550nm," $1,560.00 ", $725.40 ,54%, $853.41 ,45%, $859.86 ,Made in Taiwan,1 Year
Signamax,065-79LX1WDMA1550,1000BaseLX WDM SFP Tx 1310nm, $250.00 , $116.25 ,54%, $136.76 ,45%, $137.80 ,Made in Taiwan,1 Year
Signamax,065-79LX1WDMB1550,1000BaseLX WDM SFP Tx 1550nm, $380.00 , $176.70 ,54%, $207.88 ,45%, $209.45 ,Made in Taiwan,1 Year
Signamax,065-79LX2WDMA1550,1000BaseLX WDM SFP Tx 1310nm, $300.00 , $139.50 ,54%, $164.12 ,45%, $165.36 ,Made in Taiwan,1 Year
Signamax,065-79LX2WDMB1550,1000BaseLX WDM SFP Tx 1550nm, $430.00 , $199.95 ,54%, $235.24 ,45%, $237.01 ,Made in Taiwan,1 Year
Signamax,065-79LX4WDMA1550,1000BaseLX WDM SFP Tx 1310nm, $645.00 , $299.93 ,54%, $352.85 ,45%, $355.52 ,Made in Taiwan,1 Year
Signamax,065-79LX4WDMB1550,1000BaseLX WDM SFP Tx 1550nm, $645.00 , $299.93 ,54%, $352.85 ,45%, $355.52 ,Made in Taiwan,1 Year
Signamax,065-79LX6WDMA1550,1000BaseLX WDM SFP Tx 1310nm, $705.00 , $327.83 ,54%, $385.68 ,45%, $388.59 ,Made in Taiwan,1 Year
Signamax,065-79LX6WDMB1550,1000BaseLX WDM SFP Tx 1550nm, $705.00 , $327.83 ,54%, $385.68 ,45%, $388.59 ,Made in Taiwan,1 Year
Signamax,065-79LXCWDMA1490,1000BaseLX CWDM SFP Tx 1310nm, $495.00 , $230.18 ,54%, $270.79 ,45%, $272.84 ,Made in Taiwan,1 Year
Signamax,065-79LXCWDMB1490,1000BaseLX CWDM SFP Tx 1490nm, $890.00 , $413.85 ,54%, $486.88 ,45%, $490.56 ,Made in Taiwan,1 Year
Signamax,065-79LXEDMG,1000BaseLX SFP (Mini-GBIC), $650.00 , $302.25 ,54%, $355.59 ,45%, $358.28 ,Made in Taiwan,1 Year
Signamax,065-79LXEWDMA1490,1000BaseLX CWDM SFP Tx 1310nm, $540.00 , $251.10 ,54%, $295.41 ,45%, $297.64 ,Made in Taiwan,1 Year
Signamax,065-79LXEWDMB1490,1000BaseLX CWDM SFP Tx 1490nm, $930.00 , $432.45 ,54%, $508.76 ,45%, $512.61 ,Made in Taiwan,1 Year
Signamax,065-79LXMG,1000BaseLX SFP (Mini-GBIC), $220.00 , $102.30 ,54%, $120.35 ,45%, $121.26 ,Made in Taiwan,1 Year
Signamax,065-79LXMGD,1000BaseLX SFP w/diags. SM/LC, $350.00 , $162.75 ,54%, $191.47 ,45%, $192.92 ,Made in Taiwan,1 Year
Signamax,065-79LXMG-H,1000BaseLX Hrd 10km, $360.00 , $167.40 ,54%, $196.94 ,45%, $198.43 ,Made in Taiwan,1 Year
Signamax,065-79SXEDMG,1000BaseSX SFP (Mini-GBIC), $250.00 , $116.25 ,54%, $136.76 ,45%, $137.80 ,Made in Taiwan,1 Year
